DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IS,2011,24,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IS,2012,17,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IS,2013,24,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IS,2014,30,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IS,2015,29,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IS,2016,27,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IS,2017,31,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IS,2018,37,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IS,2019,39,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IS,2020,45,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IT,2011,7584,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IT,2012,8421,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IT,2013,8336,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IT,2014,8417,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IT,2015,10542,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IT,2016,10695,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IT,2017,12323,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IT,2018,12341,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IT,2019,13041,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,IT,2020,13478,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LI,2016,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LI,2017,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LI,2018,3,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LI,2019,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LI,2020,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LI,2021,7,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2011,12,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2012,21,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2013,35,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2014,32,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2015,34,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2016,60,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2017,117,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2018,116,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2019,121,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2020,165,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LT,2021,200,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2011,35,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2012,70,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2013,79,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2014,60,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2015,84,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2016,86,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2017,97,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2018,110,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2019,117,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2020,132,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LU,2021,135,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2011,43,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2012,44,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2013,78,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2014,70,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2015,100,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2016,133,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2017,178,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2018,205,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2019,194,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2020,233,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,LV,2021,221,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,MT,2011,55,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,MT,2012,30,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,MT,2013,57,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,MT,2014,55,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,MT,2015,65,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,MT,2016,68,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,MT,2017,89,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,MT,2018,116,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,MT,2019,101,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,MT,2020,140,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2011,3690,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2012,4173,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2013,4792,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2014,4673,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2015,5222,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2016,5422,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2017,5719,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2018,5872,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2019,5663,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2020,4998,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NL,2021,5088,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NO,2011,947,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NO,2012,1058,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NO,2013,1084,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NO,2014,1163,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NO,2015,1307,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NO,2016,1339,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NO,2017,1491,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NO,2018,1573,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NO,2019,1532,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,NO,2020,1464,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2011,14,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2012,27,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2013,59,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2014,44,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2015,83,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2016,183,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2017,276,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2018,235,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2019,186,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2020,169,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PL,2021,657,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PT,2012,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PT,2013,876,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PT,2014,1071,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PT,2015,1348,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PT,2016,1519,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PT,2017,1759,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PT,2018,2127,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PT,2019,2550,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,PT,2020,2890,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RO,2017,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RO,2018,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RO,2019,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RO,2020,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2011,156,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2012,158,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2013,214,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2014,229,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2015,283,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2016,309,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2017,321,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2018,288,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2019,297,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2020,312,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,RS,2021,298,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SE,2011,2634,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SE,2012,2916,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SE,2013,2902,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SE,2014,2912,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SE,2015,2984,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SE,2016,3095,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SE,2017,3193,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SE,2018,3263,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SE,2019,3067,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SE,2020,3085,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SI,2017,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SI,2018,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SI,2019,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SI,2020,0,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SK,2011,106,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SK,2012,300,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SK,2013,229,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SK,2014,316,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SK,2015,229,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SK,2016,311,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SK,2017,245,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SK,2018,253,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SK,2019,231,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,SK,2020,253,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,TR,2011,40,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,TR,2012,68,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,TR,2013,74,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,TR,2014,96,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,TR,2015,82,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,TR,2016,75,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,TR,2017,90,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,TR,2018,83,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,TR,2019,74,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,UK,2011,17150,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,UK,2012,20039,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,UK,2013,21095,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,UK,2014,22538,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,UK,2015,26464,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,UK,2016,26414,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,UK,2017,27431,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,F,Y_GE85,F01_F03,TOT_IN,UK,2018,26871,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2011,41,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2012,83,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2013,144,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2014,150,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2015,191,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2016,269,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2017,391,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2018,494,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2019,520,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2020,474,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,AT,2021,519,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BE,2011,528,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BE,2012,636,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BE,2013,750,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BE,2014,697,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BE,2015,821,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BE,2016,837,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BE,2017,901,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BE,2018,933,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BE,2019,964,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BE,2020,857,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BG,2011,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BG,2012,1,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BG,2013,6,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BG,2014,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BG,2015,2,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BG,2016,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BG,2017,5,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BG,2018,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BG,2019,4,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,BG,2020,9,
ESTAT:HLTH_CD_ARO(1.0),13/04/23 11:00:00,A,NR,M,Y_GE85,F01_F03,TOT_IN,CH,2011,741,
